file_stem,image_found,json_found,image_count,json_count,image_path,json_path,status
0986_1997_05_00000047_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_05_00000047_f.json,MISSING_IMAGE
0986_1997_06_00000048_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_06_00000048_F.png,,MISSING_JSON
0986_1997_06_00000048_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_06_00000048_f.json,MISSING_IMAGE
0986_1997_06_00000049_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_06_00000049_F.png,,MISSING_JSON
0986_1997_06_00000049_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_06_00000049_f.json,MISSING_IMAGE
0986_1997_07_00000050_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_07_00000050_F.png,,MISSING_JSON
0986_1997_07_00000050_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_07_00000050_f.json,MISSING_IMAGE
0986_1997_14_00000001_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_14_00000001_D.png,,MISSING_JSON
0986_1997_14_00000001_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_14_00000001_d.json,MISSING_IMAGE
0986_1997_14_00000002_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_14_00000002_D.png,,MISSING_JSON
0986_1997_14_00000002_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_14_00000002_d.json,MISSING_IMAGE
0986_1997_14_00000003_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_14_00000003_D.png,,MISSING_JSON
0986_1997_14_00000003_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_14_00000003_d.json,MISSING_IMAGE
0986_1997_14_00000004_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_14_00000004_D.png,,MISSING_JSON
0986_1997_14_00000004_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_14_00000004_d.json,MISSING_IMAGE
0986_1997_14_00000005_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_14_00000005_D.png,,MISSING_JSON
0986_1997_14_00000005_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_14_00000005_d.json,MISSING_IMAGE
0986_1997_14_00000006_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_14_00000006_D.png,,MISSING_JSON
0986_1997_14_00000006_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_14_00000006_d.json,MISSING_IMAGE
0986_1997_15_00000007_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_15_00000007_D.png,,MISSING_JSON
0986_1997_15_00000007_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_15_00000007_d.json,MISSING_IMAGE
0986_1997_15_00000008_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_15_00000008_D.png,,MISSING_JSON
0986_1997_15_00000008_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_15_00000008_d.json,MISSING_IMAGE
0986_1997_15_00000009_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_15_00000009_D.png,,MISSING_JSON
0986_1997_15_00000009_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_15_00000009_d.json,MISSING_IMAGE
0986_1997_15_00000010_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_15_00000010_D.png,,MISSING_JSON
0986_1997_15_00000010_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_15_00000010_d.json,MISSING_IMAGE
0986_1997_15_00000011_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_15_00000011_D.png,,MISSING_JSON
0986_1997_15_00000011_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_15_00000011_d.json,MISSING_IMAGE
0986_1997_17_00000012_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_17_00000012_D.png,,MISSING_JSON
0986_1997_17_00000012_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_17_00000012_d.json,MISSING_IMAGE
0986_1997_17_00000013_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_17_00000013_D.png,,MISSING_JSON
0986_1997_17_00000013_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_17_00000013_d.json,MISSING_IMAGE
0986_1997_17_00000014_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_17_00000014_D.png,,MISSING_JSON
0986_1997_17_00000014_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_17_00000014_d.json,MISSING_IMAGE
0986_1997_17_00000015_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_17_00000015_D.png,,MISSING_JSON
0986_1997_17_00000015_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_17_00000015_d.json,MISSING_IMAGE
0986_1997_17_00000016_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_17_00000016_D.png,,MISSING_JSON
0986_1997_17_00000016_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_17_00000016_d.json,MISSING_IMAGE
0986_1997_17_00000017_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_17_00000017_D.png,,MISSING_JSON
0986_1997_17_00000017_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_17_00000017_d.json,MISSING_IMAGE
0986_1997_17_00000018_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_17_00000018_D.png,,MISSING_JSON
0986_1997_17_00000018_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_17_00000018_d.json,MISSING_IMAGE
0986_1997_18_00000019_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_18_00000019_D.png,,MISSING_JSON
0986_1997_18_00000019_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_18_00000019_d.json,MISSING_IMAGE
0986_1997_19_00000020_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_19_00000020_D.png,,MISSING_JSON
0986_1997_19_00000020_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_19_00000020_d.json,MISSING_IMAGE
0986_1997_19_00000021_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_19_00000021_D.png,,MISSING_JSON
0986_1997_19_00000021_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_19_00000021_d.json,MISSING_IMAGE
0986_1997_24_00000022_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_24_00000022_D.png,,MISSING_JSON
0986_1997_24_00000022_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_24_00000022_d.json,MISSING_IMAGE
0986_1997_24_00000023_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_24_00000023_D.png,,MISSING_JSON
0986_1997_24_00000023_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_24_00000023_d.json,MISSING_IMAGE
0986_1997_24_00000024_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_24_00000024_D.png,,MISSING_JSON
0986_1997_24_00000024_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_24_00000024_d.json,MISSING_IMAGE
0986_1997_24_00000025_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_24_00000025_D.png,,MISSING_JSON
0986_1997_24_00000025_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_24_00000025_d.json,MISSING_IMAGE
0986_1997_24_00000026_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_24_00000026_D.png,,MISSING_JSON
0986_1997_24_00000026_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_24_00000026_d.json,MISSING_IMAGE
0986_1997_24_00000027_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_24_00000027_D.png,,MISSING_JSON
0986_1997_24_00000027_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_24_00000027_d.json,MISSING_IMAGE
0986_1997_24_00000028_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_24_00000028_D.png,,MISSING_JSON
0986_1997_24_00000028_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_24_00000028_d.json,MISSING_IMAGE
0986_1997_24_00000029_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_24_00000029_D.png,,MISSING_JSON
0986_1997_24_00000029_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_24_00000029_d.json,MISSING_IMAGE
0986_1997_24_00000030_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_24_00000030_D.png,,MISSING_JSON
0986_1997_24_00000030_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_24_00000030_d.json,MISSING_IMAGE
0986_1997_25_00000031_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_25_00000031_D.png,,MISSING_JSON
0986_1997_25_00000031_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_25_00000031_d.json,MISSING_IMAGE
0986_1997_25_00000032_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_25_00000032_D.png,,MISSING_JSON
0986_1997_25_00000032_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_25_00000032_d.json,MISSING_IMAGE
0986_1997_25_00000033_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_25_00000033_D.png,,MISSING_JSON
0986_1997_25_00000033_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_25_00000033_d.json,MISSING_IMAGE
0986_1997_25_00000034_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_25_00000034_D.png,,MISSING_JSON
0986_1997_25_00000034_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_25_00000034_d.json,MISSING_IMAGE
0986_1997_25_00000035_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_25_00000035_D.png,,MISSING_JSON
0986_1997_25_00000035_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_25_00000035_d.json,MISSING_IMAGE
0986_1997_26_00000036_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_26_00000036_D.png,,MISSING_JSON
0986_1997_26_00000036_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_26_00000036_d.json,MISSING_IMAGE
0986_1997_26_00000037_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_26_00000037_D.png,,MISSING_JSON
0986_1997_26_00000037_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_26_00000037_d.json,MISSING_IMAGE
0986_1997_26_00000038_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_26_00000038_D.png,,MISSING_JSON
0986_1997_26_00000038_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_26_00000038_d.json,MISSING_IMAGE
0986_1997_26_00000039_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_26_00000039_D.png,,MISSING_JSON
0986_1997_26_00000039_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_26_00000039_d.json,MISSING_IMAGE
0986_1997_26_00000040_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_26_00000040_D.png,,MISSING_JSON
0986_1997_26_00000040_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_26_00000040_d.json,MISSING_IMAGE
0986_1997_26_00000041_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0986\0986_1997_26_00000041_D.png,,MISSING_JSON
0986_1997_26_00000041_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0986\0986_1997_26_00000041_d.json,MISSING_IMAGE
0987_2002_01_00000044_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_01_00000044_F.png,,MISSING_JSON
0987_2002_01_00000044_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_01_00000044_f.json,MISSING_IMAGE
0987_2002_01_00000045_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_01_00000045_F.png,,MISSING_JSON
0987_2002_01_00000045_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_01_00000045_f.json,MISSING_IMAGE
0987_2002_02_00000048_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_02_00000048_F.png,,MISSING_JSON
0987_2002_02_00000048_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_02_00000048_f.json,MISSING_IMAGE
0987_2002_03_00000049_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_03_00000049_F.png,,MISSING_JSON
0987_2002_03_00000049_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_03_00000049_f.json,MISSING_IMAGE
0987_2002_04_00000031_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_04_00000031_D.png,,MISSING_JSON
0987_2002_04_00000031_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_04_00000031_d.json,MISSING_IMAGE
0987_2002_04_00000032_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_04_00000032_D.png,,MISSING_JSON
0987_2002_04_00000032_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_04_00000032_d.json,MISSING_IMAGE
0987_2002_04_00000033_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_04_00000033_D.png,,MISSING_JSON
0987_2002_04_00000033_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_04_00000033_d.json,MISSING_IMAGE
0987_2002_05_00000034_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_05_00000034_D.png,,MISSING_JSON
0987_2002_05_00000034_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_05_00000034_d.json,MISSING_IMAGE
0987_2002_05_00000035_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_05_00000035_D.png,,MISSING_JSON
0987_2002_05_00000035_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_05_00000035_d.json,MISSING_IMAGE
0987_2002_05_00000050_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_05_00000050_F.png,,MISSING_JSON
0987_2002_05_00000050_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_05_00000050_f.json,MISSING_IMAGE
0987_2002_06_00000036_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_06_00000036_D.png,,MISSING_JSON
0987_2002_06_00000036_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_06_00000036_d.json,MISSING_IMAGE
0987_2002_06_00000037_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_06_00000037_D.png,,MISSING_JSON
0987_2002_06_00000037_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_06_00000037_d.json,MISSING_IMAGE
0987_2002_06_00000038_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_06_00000038_D.png,,MISSING_JSON
0987_2002_06_00000038_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_06_00000038_d.json,MISSING_IMAGE
0987_2002_07_00000039_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_07_00000039_D.png,,MISSING_JSON
0987_2002_07_00000039_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_07_00000039_d.json,MISSING_IMAGE
0987_2002_07_00000040_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_07_00000040_D.png,,MISSING_JSON
0987_2002_07_00000040_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_07_00000040_d.json,MISSING_IMAGE
0987_2002_08_00000041_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_08_00000041_D.png,,MISSING_JSON
0987_2002_08_00000041_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_08_00000041_d.json,MISSING_IMAGE
0987_2002_09_00000042_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_09_00000042_D.png,,MISSING_JSON
0987_2002_09_00000042_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_09_00000042_d.json,MISSING_IMAGE
0987_2002_09_00000043_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_09_00000043_D.png,,MISSING_JSON
0987_2002_09_00000043_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_09_00000043_d.json,MISSING_IMAGE
0987_2002_10_00000001_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_10_00000001_D.png,,MISSING_JSON
0987_2002_10_00000001_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_10_00000001_d.json,MISSING_IMAGE
0987_2002_10_00000002_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_10_00000002_D.png,,MISSING_JSON
0987_2002_10_00000002_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_10_00000002_d.json,MISSING_IMAGE
0987_2002_10_00000003_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_10_00000003_D.png,,MISSING_JSON
0987_2002_10_00000003_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_10_00000003_d.json,MISSING_IMAGE
0987_2002_10_00000004_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_10_00000004_D.png,,MISSING_JSON
0987_2002_10_00000004_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_10_00000004_d.json,MISSING_IMAGE
0987_2002_11_00000005_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_11_00000005_D.png,,MISSING_JSON
0987_2002_11_00000005_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_11_00000005_d.json,MISSING_IMAGE
0987_2002_11_00000006_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_11_00000006_D.png,,MISSING_JSON
0987_2002_11_00000006_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_11_00000006_d.json,MISSING_IMAGE
0987_2002_11_00000007_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_11_00000007_D.png,,MISSING_JSON
0987_2002_11_00000007_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_11_00000007_d.json,MISSING_IMAGE
0987_2002_12_00000008_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_12_00000008_D.png,,MISSING_JSON
0987_2002_12_00000008_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_12_00000008_d.json,MISSING_IMAGE
0987_2002_12_00000009_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_12_00000009_D.png,,MISSING_JSON
0987_2002_12_00000009_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_12_00000009_d.json,MISSING_IMAGE
0987_2002_12_00000046_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_12_00000046_F.png,,MISSING_JSON
0987_2002_12_00000046_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_12_00000046_f.json,MISSING_IMAGE
0987_2002_13_00000010_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_13_00000010_D.png,,MISSING_JSON
0987_2002_13_00000010_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_13_00000010_d.json,MISSING_IMAGE
0987_2002_13_00000011_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_13_00000011_D.png,,MISSING_JSON
0987_2002_13_00000011_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_13_00000011_d.json,MISSING_IMAGE
0987_2002_14_00000012_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_14_00000012_D.png,,MISSING_JSON
0987_2002_14_00000012_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_14_00000012_d.json,MISSING_IMAGE
0987_2002_14_00000013_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_14_00000013_D.png,,MISSING_JSON
0987_2002_14_00000013_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_14_00000013_d.json,MISSING_IMAGE
0987_2002_15_00000014_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_15_00000014_D.png,,MISSING_JSON
0987_2002_15_00000014_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_15_00000014_d.json,MISSING_IMAGE
